"","Gene","BF","BF_filtered","post_prob","chr","pos"
"14639","AK7",0.8245,0.8245,0.0559832110929916,14,96392156
"14640","DPP7",0.8331,0.8244,0.0559768012142755,9,137106120
"14641","IRF1",0.8244,0.8244,0.0559768012142755,5,132483983
"14642","TYW1B",0.8243,0.8243,0.0559703912485126,7,72558783
"14643","TTI2",0.8243,0.8243,0.0559703912485126,8,33499193
"14644","UFL1",0.8242,0.8242,0.0559639811957011,6,96521637
"14645","PMFBP1",0.8235,0.8242,0.0559639811957011,16,72119342
"14646","AGBL1",0.9503,0.8241,0.0559575710558393,15,86142000
"14647","MYADM",0.8412,0.8241,0.0559575710558393,19,53873551
"14648","CYBC1",0.8241,0.8241,0.0559575710558393,17,82444027
"14649","WDR93",0.8582,0.8237,0.0559319296258528,15,89686428
"14650","TBX4",0.8246,0.8237,0.0559319296258528,17,61456506
"14651","TLR7",0.8236,0.8236,0.0559255190507126,NA,12885540
"14652","ZCCHC4",0.8236,0.8236,0.0559255190507126,4,25312808
"14653","HOXC8",0.8322,0.8235,0.0559191083885114,12,54009333
"14654","BTN2A1",0.8235,0.8235,0.0559191083885114,6,26458637
"14655","CWF19L1",0.8235,0.8235,0.0559191083885114,10,100229421
"14656","RPS6KA5",0.8235,0.8235,0.0559191083885114,14,90872081
"14657","NPPC",0.8151,0.8235,0.0559191083885114,2,231925436
"14658","IL1A",0.8515,0.8233,0.0559062868029189,2,112775077
"14659","ZNF644",0.7086,0.8232,0.0558998758795241,1,90916898
"14660","VGLL1",0.8231,0.8231,0.0558934648690611,NA,136536048
"14661","WEE1",0.5004,0.8231,0.0558934648690611,11,9575939
"14662","PLEKHG5",0.9164,0.8229,0.0558806425869239,1,6467867
"14663","EFCAB13",0.8229,0.8229,0.0558806425869239,17,47328282
"14664","RAD51AP2",0.8228,0.8228,0.055874231315246,2,17510868
"14665","SPEF2",0.8226,0.8226,0.055861408510663,5,35618040
"14666","PCYT1A",0.7485,0.8226,0.055861408510663,3,196229913
"14667","RASSF2",0.8597,0.8225,0.0558549969777543,20,4784335
"14668","PARVB",0.8225,0.8225,0.0558549969777543,22,43999390
"14669","COL4A2",0.7511,0.8225,0.0558549969777543,13,110307859
"14670","SSC5D",5462135302834.79,0.8224,0.0558485853577651,19,55488590
"14671","FAM49A",0.6514,0.8224,0.0558485853577651,2,16559584
"14672","CLK3",0.6109,0.8224,0.0558485853577651,15,74619213
"14673","HYAL1",0.8219,0.8223,0.0558421736506936,3,50297674
"14674","LSG1",0.8221,0.8221,0.0558293499752966,3,194642084
"14675","PRDM7",0.8171,0.8221,0.0558293499752966,16,90058314
"14676","HECTD3",0.8212,0.8219,0.0558165259515493,1,45003501
"14677","MXD4",0.8218,0.8218,0.0558101138090397,4,2250548
"14678","PARVA",0.8218,0.8218,0.0558101138090397,11,12377546
"14679","P3H1",0.5085,0.8218,0.0558101138090397,1,42746700
"14680","IPO7",0.8211,0.8217,0.0558037015794373,11,9384836
"14681","GFRAL",0.8215,0.8215,0.0557908768589465,6,55327553
"14682","HSPBAP1",0.8215,0.8215,0.0557908768589465,3,122740391
"14683","EDNRB",0.7323,0.8215,0.0557908768589465,13,77896519
"14684","FBXO24",0.8213,0.8213,0.0557780517900627,7,100589671
"14685","ANKRD20A1",0.8681,0.8212,0.055771639124969,9,67859545
"14686","UBA7",0.8197,0.8212,0.055771639124969,3,49805355
"14687","APIP",0.8007,0.8212,0.055771639124969,11,34882672
"14688","SPATA20",0.8211,0.8211,0.0557652263727718,17,50547221
"14689","DESI1",0.8208,0.8208,0.0557459875935408,22,41601123
"14690","TSPAN15",0.7913,0.8208,0.0557459875935408,10,69483696
"14691","ELN",0.8207,0.8207,0.0557395744929115,7,74028204
"14692","TRIM49B",0.3212,0.8205,0.0557267480303137,11,49031600
"14693","HR",0.8369,0.8202,0.0557075076830427,8,22115707
"14694","CHRNA5",0.8202,0.8202,0.0557075076830427,15,78580822
"14695","ANKLE1",0.8222,0.8201,0.0557010940597121,19,17281766
"14696","GBE1",0.8201,0.8201,0.0557010940597121,3,81490435
"14697","PPP2R5B",0.8104,0.8201,0.0557010940597121,11,64925742
"14698","ARHGEF15",0.8034,0.8201,0.0557010940597121,17,8312050
"14699","BDH2",0.82,0.82,0.0556946803492584,4,103079712
"14700","JAZF1",0.6077,0.82,0.0556946803492584,7,27827733
"14701","GPSM1",0.8199,0.8199,0.0556882665516798,9,136334505
"14702","SLC2A4",0.8367,0.8197,0.0556754386951409,17,7283249
"14703","NOX5",0.8186,0.8197,0.0556754386951409,15,69026541
"14704","LARGE2",0.8537,0.8196,0.055669024636177,11,45922991
"14705","EXOSC10",0.8363,0.8196,0.055669024636177,1,11068653
"14706","EEF1A2",0.7815,0.8193,0.0556497819364864,20,63489118
"14707","CATSPER1",0.7374,0.8193,0.0556497819364864,11,66012291
"14708","PCYT2",0.8402,0.8191,0.0556369530343425,17,81904847
"14709","MUS81",0.7884,0.8191,0.0556369530343425,11,65855456
"14710","PGRMC1",0.8189,0.8189,0.0556241237836352,NA,119236475
"14711","KRTAP2-4",0.8187,0.8187,0.0556112941843503,17,41065536
"14712","NUP88",0.8185,0.8185,0.0555984642364735,17,5386226
"14713","DOP1B",0.8185,0.8185,0.0555984642364735,21,36164743
"14714","MEP1A",0.835,0.8184,0.0555920491318088,6,46793456
"14715","RNF144A",0.8182,0.8182,0.0555792186610177,2,6996916
"14716","OR52K2",0.8182,0.8182,0.0555792186610177,11,4449353
"14717","SLC6A9",0.7968,0.8182,0.0555792186610177,1,43997552
"14718","NAPSA",0.8181,0.8181,0.0555728032948877,19,50358587
"14719","DENND2C",0.818,0.818,0.0555663878415992,1,114587395
"14720","EPB41L4A",0.7414,0.818,0.0555663878415992,5,112145999
"14721","FAM163A",0.8179,0.8179,0.0555599723011502,1,179813097
"14722","ABTB2",0.8267,0.8178,0.0555535566735392,11,34152388
"14723","COL4A4",0.8178,0.8178,0.0555535566735392,2,227007325
"14724","ZNF350",0.8347,0.8177,0.0555471409587641,19,51964856
"14725","SLC25A42",0.8297,0.8177,0.0555471409587641,19,19096150
"14726","USP12",0.828,0.8177,0.0555471409587641,13,27069315
"14727","TMED9",0.8177,0.8177,0.0555471409587641,5,177592231
"14728","RPL5",0.8177,0.8177,0.0555471409587641,1,92833579
"14729","SH3TC1",0.8158,0.8177,0.0555471409587641,4,8205208
"14730","RSRP1",0.2933,0.8177,0.0555471409587641,1,25242632
"14731","SCN7A",0.8176,0.8176,0.0555407251568234,2,166405633
"14732","UBE2W",0.8176,0.8176,0.0555407251568234,8,73830393
"14733","LRRC73",0.9283,0.8175,0.0555343092677151,6,43502350
"14734","SPINT2",0.8621,0.8171,0.0555086448395717,19,38264893
"14735","FSCB",0.8171,0.8171,0.0555086448395717,14,44504516
"14736","ARHGEF37",0.8169,0.8169,0.0554958121024488,5,149597788
"14737","CDH12",0.8167,0.8167,0.0554829790166062,5,21751741
"14738","MAVS",0.8167,0.8167,0.0554829790166062,20,3854556
"14739","SGK2",0.8163,0.8167,0.0554829790166062,20,43566323
"14740","IDUA",0.8166,0.8166,0.0554765623429106,4,1000619
"14741","AQP12B",0.8046,0.8166,0.0554765623429106,2,240682231
"14742","SLC5A1",0.7751,0.8166,0.0554765623429106,22,32043282
"14743","FZD4",0.8442,0.8165,0.0554701455820297,11,86951161
"14744","HMGN3",0.8715,0.8163,0.055457311798705,6,79202064
"14745","GPX8",0.8163,0.8163,0.055457311798705,5,55160239
"14746","LDHD",0.7659,0.8162,0.0554508947762577,16,75107730
"14747","DZIP3",0.8161,0.8161,0.055444477666618,3,108605414
"14748","STRA6",0.816,0.816,0.0554380604697841,15,74180114
"14749","HIST3H2A",0.81,0.8159,0.0554316431857544,1,228457426
"14750","SNAI3",0.8158,0.8158,0.0554252258145269,16,88678456
"14751","DTD1",0.8615,0.8157,0.0554188083561,20,18588100
"14752","RAB4B",0.8631,0.8156,0.0554123908104718,19,40780072
"14753","TBCD",0.8156,0.8156,0.0554123908104718,17,82752197
"14754","XAF1",0.8154,0.8154,0.0553995554576045,17,6756039
"14755","SUGP2",0.8154,0.8154,0.0553995554576045,19,18994379
"14756","ZNF208",0.8154,0.8154,0.0553995554576045,19,21933213
"14757","MPO",0.5658,0.8153,0.0553931376503619,17,58266148
"14758","ZNF517",0.8024,0.8152,0.0553867197559109,8,144802931
"14759","EXOC6B",0.8151,0.8151,0.0553803017742498,2,72179342
"14760","DNHD1",0.6414,0.8151,0.0553803017742498,11,6498223
"14761","FADD",0.7247,0.815,0.0553738837053767,11,70203568
"14762","FAM219B",0.8149,0.8149,0.05536746554929,15,74902629
"14763","TBC1D24",0.8145,0.8149,0.05536746554929,16,2498251
"14764","SLC2A7",0.8148,0.8148,0.0553610473059877,1,9003404
"14765","C10orf71",0.7668,0.8147,0.0553546289754683,10,49322567
"14766","TADA1",0.8809,0.8146,0.0553482105577298,1,166857571
"14767","KLHL36",0.7746,0.8146,0.0553482105577298,16,84650876
"14768","DCTN1",0.8145,0.8145,0.0553417920527704,2,74361412
"14769","RTBDN",0.8144,0.8144,0.0553353734605885,19,12825732
"14770","HEY1",0.8195,0.8143,0.0553289547811823,8,79765222
"14771","ISLR",0.8143,0.8143,0.0553289547811823,15,74174858
"14772","PLD3",0.8142,0.8142,0.0553225360145499,19,40348725
"14773","C16orf70",0.8141,0.8141,0.0553161171606896,16,67110114
"14774","MED4",0.7934,0.8141,0.0553161171606896,13,48077193
"14775","FCGR2A",0.4692,0.8141,0.0553161171606896,1,161505493
"14776","BRF2",0.8138,0.8138,0.0552968600757233,8,37838949
"14777","MICALL1",0.7423,0.8138,0.0552968600757233,22,37911963
"14778","USF2",0.7932,0.8137,0.0552904408729335,19,35266834
"14779","STEAP1B",0.6,0.8134,0.0552711827411362,7,22419832
"14780","SLC26A1",0.8132,0.8132,0.0552583435503969,4,979456
"14781","WSCD1",0.8862,0.8131,0.0552519238241596,17,6080797
"14782","NEK2",0.8437,0.8131,0.0552519238241596,1,211658657
"14783","MRPL51",0.8131,0.8131,0.0552519238241596,12,6492309
"14784","SLC25A53",0.7822,0.8131,0.0552519238241596,NA,104104395
"14785","TNFRSF12A",0.858,0.813,0.0552455040106747,16,3020437
"14786","CST3",0.8188,0.813,0.0552455040106747,20,23633915
"14787","KCNG2",0.8158,0.813,0.0552455040106747,18,79899045
"14788","OCEL1",0.813,0.813,0.0552455040106747,19,17226257
"14789","FRMPD4",0.7398,0.813,0.0552455040106747,NA,12498715
"14790","XK",0.8793,0.8129,0.0552390841099407,NA,37694335
"14791","C9orf131",0.8128,0.8128,0.0552326641219556,9,35042263
"14792","MACF1",0.5412,0.8128,0.0552326641219556,1,39084253
"14793","IPCEF1",0.8127,0.8127,0.0552262440467177,6,154159833
"14794","MAPK4",0.8271,0.8125,0.0552134036344763,18,50663957
"14795","KRT7",0.7445,0.8125,0.0552134036344763,12,52233319
"14796","SMPDL3B",0.8123,0.8123,0.0552005628732022,1,27935201
"14797","NXF5",0.6917,0.8123,0.0552005628732022,NA,101837491
"14798","SETD7",0.8367,0.812,0.0551813010768239,4,139496441
"14799","OR5B17",0.812,0.812,0.0551813010768239,11,58358127
"14800","CARD16",0.812,0.812,0.0551813010768239,11,105041443
"14801","KEAP1",0.8119,0.8119,0.0551748803034994,19,10486660
"14802","MAS1L",0.8118,0.8118,0.0551684594429061,6,29486851
"14803","SOSTDC1",0.7857,0.8118,0.0551684594429061,7,16462588
"14804","H6PD",0.8044,0.8116,0.0551556174599059,1,9244933
"14805","MTM1",0.827,0.8115,0.0551491963374954,NA,150596544
"14806","DPY19L1",0.8138,0.8115,0.0551491963374954,7,34931580
"14807","LRRC57",0.8114,0.8114,0.0551427751278089,15,42545088
"14808","TESPA1",0.8114,0.8114,0.0551427751278089,12,54950216
"14809","KLF3",0.7874,0.8114,0.0551427751278089,4,38688735
"14810","DOK6",0.8113,0.8113,0.0551363538308448,18,69401305
"14811","TUBGCP2",0.8822,0.8111,0.0551235109750762,10,133279783
"14812","STMN2",0.7738,0.8111,0.0551235109750762,8,79611195
"14813","FAM76A",0.8516,0.811,0.0551170894162682,1,27727479
"14814","NUDT13",0.811,0.811,0.0551170894162682,10,73114436
"14815","TARSL2",0.9071,0.8109,0.0551106677701753,15,101654583
"14816","SEMA4F",0.8109,0.8109,0.0551106677701753,2,74654380
"14817","MARCH7",0.8109,0.8109,0.0551106677701753,2,159729022
"14818","NOP9",0.8412,0.8108,0.0551042460367959,14,24299129
"14819","TOP1MT",0.8107,0.8107,0.055097824216128,8,143309443
"14820","CDRT15L2",0.8245,0.8106,0.0550914023081699,17,20579769
"14821","TTLL10",0.8106,0.8106,0.0550914023081699,1,1179221
"14822","CCDC189",0.8106,0.8106,0.0550914023081699,16,30753562
"14823","NKAIN1",0.5238,0.8106,0.0550914023081699,1,31181869
"14824","CERS4",0.8104,0.8104,0.0550785582303762,19,8251095
"14825","GRIK4",0.8055,0.8104,0.0550785582303762,11,120660325
"14826","EFR3A",0.8103,0.8103,0.0550721360605369,8,131940498
"14827","FAM214B",0.8101,0.8101,0.0550592914589647,9,35105241
"14828","PSMA1",0.8196,0.8096,0.0550271784272379,11,14505150
"14829","INTS2",0.5367,0.8094,0.0550143326033913,17,61867610
"14830","NETO2",0.8401,0.8093,0.0550079095604989,16,47083296
"14831","FCER2",0.8093,0.8093,0.0550079095604989,19,7689197
"14832","SPATA21",0.8093,0.8093,0.0550079095604989,1,16398775
"14833","TMPRSS6",0.7572,0.8092,0.0550014864302914,22,37066106
"14834","TOR1A",0.8629,0.8091,0.054995063212767,9,129814023
"14835","GPR39",0.771,0.8091,0.054995063212767,2,132417046
"14836","MMP19",0.809,0.809,0.054988639907924,12,55837043
"14837","MAT2B",0.809,0.809,0.054988639907924,5,163503413
"14838","CTR9",0.7737,0.809,0.054988639907924,11,10755064
"14839","SH2D6",0.8089,0.8089,0.0549822165157605,2,85434110
"14840","SLC25A33",0.8133,0.8087,0.054969369469465,1,9539725
"14841","CCL3",0.8086,0.8086,0.0549629458153295,17,36088676
"14842","TRPV2",0.868,0.8085,0.0549565220738665,17,16417694
"14843","MCF2L2",0.8085,0.8085,0.0549565220738665,3,183179417
"14844","IGFBP5",0.7992,0.8085,0.0549565220738665,2,216676762
"14845","GNA15",0.8084,0.8084,0.054950098245074,19,3136458
"14846","TENT4B",0.8083,0.8083,0.0549436743289505,16,50152956
"14847","ZNF610",0.8078,0.8082,0.054937250325494,19,52349177
"14848","RBPMS2",0.8081,0.8081,0.0549308262347029,15,64741002
"14849","GNPTAB",0.8074,0.8081,0.0549308262347029,12,101747175
"14850","EMSY",0.808,0.808,0.0549244020565753,11,76446957
"14851","TMC5",0.8107,0.8078,0.0549115534383035,16,19440052
"14852","ALDH5A1",0.8509,0.8077,0.0549051289981558,6,24495102
"14853","MEX3A",0.8077,0.8077,0.0549051289981558,1,156076699
"14854","POGLUT1",0.8159,0.8076,0.0548987044706645,3,119468969
"14855","LY6H",0.8046,0.8073,0.0548794303641111,8,143158293
"14856","HSD3B7",0.818,0.8071,0.0548665805229916,16,30985660
"14857","STK38",0.3389,0.8071,0.0548665805229916,6,36495803
"14858","CHRND",0.8329,0.807,0.0548601554714013,2,232521873
"14859","FLVCR2",0.8234,0.807,0.0548601554714013,14,75578972
"14860","NET1",0.785,0.807,0.0548601554714013,10,5412727
"14861","GPR183",0.8145,0.8068,0.0548473051061507,13,99295068
"14862","NME2",0.7793,0.8068,0.0548473051061507,17,51166841
"14863","B3GAT3",0.7933,0.8066,0.0548344543914616,11,62610998
"14864","CDK2AP2",0.8065,0.8065,0.0548280289030732,11,67501854
"14865","P2RX3",0.8655,0.8064,0.0548216033273198,11,57338626
"14866","MCM5",0.8064,0.8064,0.0548216033273198,22,35400206
"14867","ZNF91",0.7868,0.8062,0.0548087519137109,19,23359446
"14868","VPS50",0.852,0.806,0.0547959001506207,7,93232500
"14869","MIF",0.806,0.8058,0.054783048038035,22,23894509
"14870","XPOT",0.8331,0.8057,0.0547766218506769,12,64414914
"14871","CLTB",0.8125,0.8057,0.0547766218506769,5,176392806
"14872","AP1M1",0.4106,0.8057,0.0547766218506769,19,16197981
"14873","HOXA6",0.8054,0.8054,0.05475734276432,7,27145691
"14874","DOC2B",0.8566,0.8051,0.0547380628915019,17,156220
"14875","CHST8",0.8873,0.8049,0.0547252092060098,19,33689177
"14876","PLAGL1",0.8048,0.8048,0.0547187822321744,6,143941513
"14877","SLC44A2",0.8211,0.8047,0.0547123551709438,19,10625637
"14878","USP38",0.832,0.8045,0.0546995007862896,4,143185466
"14879","NEK5",0.8045,0.8045,0.0546995007862896,13,52065452
"14880","KCNMA1",0.8166,0.8044,0.0546930734628625,10,76877794
"14881","ZNF418",0.8044,0.8044,0.0546930734628625,19,57926158
"14882","ZNF404",0.7308,0.8043,0.0546866460520329,19,43872588
"14883","CYP4B1",0.8041,0.8041,0.0546737909681595,1,46799094
"14884","DRG2",0.804,0.804,0.054667363295112,17,18093815
"14885","TPPP",0.8193,0.8039,0.054660935534655,5,665140
"14886","SNTA1",0.8039,0.8039,0.054660935534655,20,33408554
"14887","CLCN2",0.792,0.8039,0.054660935534655,3,184341865
"14888","HTR5A",0.8174,0.8038,0.0546545076867867,7,155070942
"14889","CEP128",0.8035,0.8038,0.0546545076867867,14,80497463
"14890","VAT1",0.8374,0.8037,0.0546480797515053,17,43012938
"14891","NATD1",0.8164,0.8033,0.054622367136213,17,21243326
"14892","MRPL57",0.8032,0.8032,0.0546159387638394,13,21176348
"14893","ANKRD13A",0.8433,0.8031,0.0546095103040419,12,109999722
"14894","C5orf30",0.8031,0.8031,0.0546095103040419,5,103275963
"14895","CDC20",0.7884,0.803,0.0546030817568189,1,43359013
"14896","ZNFX1",0.4745,0.803,0.0546030817568189,20,49241826
"14897","HSD3B2",0.8657,0.8029,0.0545966531221685,1,119415419
"14898","UGT8",0.8029,0.8029,0.0545966531221685,4,114622956
"14899","ST3GAL5",0.8029,0.8029,0.0545966531221685,2,85840146
"14900","TNNI3",0.8028,0.8028,0.0545902244000889,19,55147029
"14901","ZNF281",0.8421,0.8027,0.0545837955905784,1,200407058
"14902","NPAT",0.8027,0.8027,0.0545837955905784,11,108160911
"14903","LYZL1",0.77,0.8027,0.0545837955905784,10,29291853
"14904","KCNH2",0.365,0.8026,0.0545773666936352,7,150945388
"14905","PDCD1",0.8363,0.8024,0.0545645086374435,2,241851071
"14906","VEPH1",0.8174,0.8024,0.0545645086374435,3,157261190
"14907","ROM1",0.8024,0.8024,0.0545645086374435,11,62608731
"14908","TRIM23",0.7966,0.8024,0.0545645086374435,5,65585099
"14909","EHD2",0.7881,0.8024,0.0545645086374435,19,47716644
"14910","FANCD2",0.8023,0.8023,0.0545580794781915,3,10023525
"14911","DOCK10",0.8023,0.8023,0.0545580794781915,2,224765785
"14912","CPA1",0.78,0.8021,0.054545220897366,7,130380511
"14913","IGSF22",0.843,0.802,0.0545387914757891,11,18704475
"14914","PPFIA1",0.802,0.802,0.0545387914757891,11,70272215
"14915","PTX4",0.7521,0.802,0.0545387914757891,16,1485949
"14916","BAHCC1",0.3253,0.802,0.0545387914757891,17,81399536
"14917","MAST3",0.9968,0.8019,0.0545323619667669,19,18107612
"14918","ATPAF2",0.8092,0.8018,0.0545259323702977,17,18018610
"14919","TACO1",0.8179,0.8016,0.0545130729150113,17,63601190
"14920","DDX54",0.7082,0.8016,0.0545130729150113,12,113154643
"14921","SCAF4",0.8015,0.8015,0.0545066430561905,21,31671401
"14922","GPATCH1",0.8015,0.8015,0.0545066430561905,19,33081218
"14923","CAMLG",0.7896,0.8014,0.0545002131099155,5,134738634
"14924","CDK9",0.7002,0.8014,0.0545002131099155,9,127786101
"14925","CYP1B1",0.8218,0.8013,0.0544937830761847,2,38070724
"14926","ARCN1",0.8011,0.8011,0.0544809227463481,11,118581258
"14927","SRR",0.801,0.801,0.0544744924502388,17,2315559
"14928","SI",0.801,0.801,0.0544744924502388,3,164979406
"14929","C1orf109",0.8009,0.8009,0.0544680620666665,1,37683161
"14930","HHEX",0.8009,0.8009,0.0544680620666665,10,92690033
"14931","NAT10",0.8009,0.8009,0.0544680620666665,11,34108209
"14932","MFSD14B",0.8185,0.8008,0.0544616315956293,9,94415163
"14933","DNAJB5",0.8503,0.8007,0.0544552010371255,9,34990673
"14934","DCAF4",0.8671,0.8005,0.054442339657711,14,72937972
"14935","PNMA3",0.8336,0.8005,0.054442339657711,NA,153057083
"14936","PCDHGA12",0.8095,0.8004,0.0544359088367966,5,141430776
"14937","NAAA",0.4401,0.8002,0.0544230469325449,4,75914866
"14938","CAV3",0.808,0.8,0.0544101846783839,3,8733876
"14939","SLC38A1",0.7624,0.8,0.0544101846783839,12,46188981
"14940","XRN2",0.6615,0.7999,0.054403753420083,20,21303451
"14941","PRLHR",0.8298,0.7998,0.0543973220742993,10,118594155
"14942","AMOTL2",0.7995,0.7998,0.0543973220742993,3,134352119
"14943","RNF183",0.7714,0.7998,0.0543973220742993,9,113297616
"14944","ADGRD2",0.7997,0.7997,0.0543908906410313,9,124451704
"14945","SYNGR3",0.7997,0.7997,0.0543908906410313,16,1992042
"14946","WNT5A",0.7967,0.7997,0.0543908906410313,3,55469847
"14947","REX1BD",0.8023,0.7996,0.0543844591202769,19,18588829
"14948","TMEM50A",0.7995,0.7995,0.0543780275120345,1,25340533
"14949","ACAP3",0.8182,0.7994,0.0543715958163024,1,1287599
"14950","STC1",0.7993,0.7993,0.0543651640330786,8,23844787
"14951","TRIM37",0.7465,0.7992,0.0543587321623614,17,58999390
"14952","ADGRG2",0.7693,0.799,0.0543458681584397,NA,18990868
"14953","CCDC157",0.816,0.7989,0.0543394360252316,22,30365943
"14954","MDM2",0.8028,0.7989,0.0543394360252316,12,68808479
"14955","COX5B",0.7989,0.7989,0.0543394360252316,2,97646085
"14956","PNMA8B",0.7989,0.7989,0.0543394360252316,19,46493577
"14957","FAM208A",0.6459,0.7987,0.0543265714963121,3,56624487
"14958","TAB2",0.7986,0.7986,0.0543201391005971,6,149370022
"14959","GPR19",0.7986,0.7986,0.0543201391005971,12,12661218
"14960","AZIN1",0.7948,0.7986,0.0543201391005971,8,102828585
"14961","ALDH9A1",0.8666,0.7984,0.0543072740466477,1,165661441
"14962","RIPK4",0.7807,0.7984,0.0543072740466477,21,41740838
"14963","SLCO4A1",0.7983,0.7983,0.0543008413884096,20,62642364
"14964","EHD3",0.7839,0.7982,0.0542944086426604,2,31234621
"14965","KIF21A",0.5901,0.7982,0.0542944086426604,12,39294486
"14966","NID2",0.5667,0.7981,0.0542879758093981,14,52001870
"14967","SERPINB3",0.798,0.798,0.054281542888621,18,63655686
"14968","VAPB",0.7979,0.7979,0.0542751098803272,20,58389472
"14969","LRRTM2",0.8044,0.7978,0.0542686767845151,5,138873033
"14970","KNTC1",0.7978,0.7978,0.0542686767845151,12,122530104
"14971","SYT5",0.8143,0.7977,0.0542622436011829,19,55173594
"14972","LZTFL1",0.7979,0.7975,0.0542493769719506,3,45826328
"14973","PIGZ",0.7975,0.7975,0.0542493769719506,3,196947261
"14974","DNMBP",0.7974,0.7974,0.0542429435260471,10,99877164
"14975","CYP4A11",0.8301,0.7973,0.0542365099926163,1,46930033
"14976","SOCS2",0.797,0.7973,0.0542365099926163,12,93572917
"14977","CXCR3",0.7972,0.7972,0.0542300763716563,NA,71616482
